date,province,store_id,store_name,category,item_id,item_name,sales
2016-01-01,Hanoi,1,Hoan Kiem Market,Household & Personal Care,28,All-Purpose Cleaner,9.0
2016-01-01,Hanoi,1,Hoan Kiem Market,Baby & Health,29,Diapers,15.0
2016-01-01,Hanoi,1,Hoan Kiem Market,Baby & Health,30,Baby Food,15.0
2016-01-01,Hanoi,1,Hoan Kiem Market,Baby & Health,32,Pain Relievers,6.0
2016-01-01,Hanoi,1,Hoan Kiem Market,Baby & Health,34,Cold & Flu Medicine,6.0
2016-01-01,Hanoi,1,Hoan Kiem Market,Baby & Health,35,First Aid Kit,3.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Staples,1,Rice,11.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Staples,5,Cooking Oil,14.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Staples,6,Sugar,6.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,7,Milk,22.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,8,Cheese,9.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,9,Yogurt,18.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,10,Ice Cream,11.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Dairy & Frozen,11,Frozen Vegetables,9.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,12,Soda,42.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,13,Juice,42.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,15,Coffee,15.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,16,Tea,15.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,17,Chips,44.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,18,Cookies,22.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Beverages & Snacks,19,Chocolate,25.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,20,Soap,19.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,23,Laundry Detergent,17.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,24,Paper Towels,12.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,25,Toilet Paper,20.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,26,Trash Bags,14.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Household & Personal Care,27,Dishwashing Liquid,11.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Baby & Health,29,Diapers,23.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Baby & Health,30,Baby Food,14.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Baby & Health,31,Baby Wipes,12.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Baby & Health,32,Pain Relievers,10.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Baby & Health,33,Vitamins,7.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Baby & Health,34,Cold & Flu Medicine,10.0
2016-01-01,Hanoi,2,Ba Dinh Supermarket,Baby & Health,35,First Aid Kit,4.0
2016-01-01,Hanoi,3,Dong Da Mall,Staples,1,Rice,21.0
2016-01-01,Hanoi,3,Dong Da Mall,Staples,2,Noodles,14.0
2016-01-01,Hanoi,3,Dong Da Mall,Staples,3,Bread,24.0
2016-01-01,Hanoi,3,Dong Da Mall,Staples,4,Flour,7.0
2016-01-01,Hanoi,3,Dong Da Mall,Staples,6,Sugar,5.0
2016-01-01,Hanoi,3,Dong Da Mall,Dairy & Frozen,8,Cheese,10.0
2016-01-01,Hanoi,3,Dong Da Mall,Dairy & Frozen,9,Yogurt,22.0
2016-01-01,Hanoi,3,Dong Da Mall,Dairy & Frozen,10,Ice Cream,9.0
2016-01-01,Hanoi,3,Dong Da Mall,Dairy & Frozen,11,Frozen Vegetables,9.0
2016-01-01,Hanoi,3,Dong Da Mall,Beverages & Snacks,12,Soda,74.0
2016-01-01,Hanoi,3,Dong Da Mall,Beverages & Snacks,13,Juice,37.0
2016-01-01,Hanoi,3,Dong Da Mall,Beverages & Snacks,14,Water,43.0
2016-01-01,Hanoi,3,Dong Da Mall,Beverages & Snacks,16,Tea,13.0
2016-01-01,Hanoi,3,Dong Da Mall,Beverages & Snacks,17,Chips,28.0
2016-01-01,Hanoi,3,Dong Da Mall,Beverages & Snacks,19,Chocolate,20.0
2016-01-01,Hanoi,3,Dong Da Mall,Household & Personal Care,20,Soap,24.0
2016-01-01,Hanoi,3,Dong Da Mall,Household & Personal Care,21,Shampoo,22.0
2016-01-01,Hanoi,3,Dong Da Mall,Household & Personal Care,22,Toothpaste,22.0
2016-01-01,Hanoi,3,Dong Da Mall,Household & Personal Care,23,Laundry Detergent,11.0
2016-01-01,Hanoi,3,Dong Da Mall,Household & Personal Care,24,Paper Towels,6.0
2016-01-01,Hanoi,3,Dong Da Mall,Household & Personal Care,26,Trash Bags,11.0
2016-01-01,Hanoi,3,Dong Da Mall,Household & Personal Care,27,Dishwashing Liquid,9.0
2016-01-01,Hanoi,3,Dong Da Mall,Household & Personal Care,28,All-Purpose Cleaner,13.0
2016-01-01,Hanoi,3,Dong Da Mall,Baby & Health,29,Diapers,24.0
2016-01-01,Hanoi,3,Dong Da Mall,Baby & Health,30,Baby Food,17.0
2016-01-01,Hanoi,3,Dong Da Mall,Baby & Health,32,Pain Relievers,10.0
2016-01-01,Hanoi,3,Dong Da Mall,Baby & Health,33,Vitamins,9.0
2016-01-01,Hanoi,3,Dong Da Mall,Baby & Health,34,Cold & Flu Medicine,12.0
2016-01-01,Hanoi,3,Dong Da Mall,Baby & Health,35,First Aid Kit,5.0
2016-01-01,Hanoi,4,Tay Ho Store,Staples,1,Rice,16.0
2016-01-01,Hanoi,4,Tay Ho Store,Staples,2,Noodles,15.0
2016-01-01,Hanoi,4,Tay Ho Store,Staples,3,Bread,8.0
2016-01-01,Hanoi,4,Tay Ho Store,Staples,4,Flour,10.0
2016-01-01,Hanoi,4,Tay Ho Store,Staples,5,Cooking Oil,11.0
2016-01-01,Hanoi,4,Tay Ho Store,Staples,6,Sugar,9.0
2016-01-01,Hanoi,4,Tay Ho Store,Dairy & Frozen,7,Milk,43.0
2016-01-01,Hanoi,4,Tay Ho Store,Dairy & Frozen,8,Cheese,12.0
2016-01-01,Hanoi,4,Tay Ho Store,Dairy & Frozen,9,Yogurt,32.0
2016-01-01,Hanoi,4,Tay Ho Store,Dairy & Frozen,10,Ice Cream,12.0
2016-01-01,Hanoi,4,Tay Ho Store,Beverages & Snacks,12,Soda,21.0
2016-01-01,Hanoi,4,Tay Ho Store,Beverages & Snacks,14,Water,68.0
2016-01-01,Hanoi,4,Tay Ho Store,Beverages & Snacks,15,Coffee,28.0
2016-01-01,Hanoi,4,Tay Ho Store,Beverages & Snacks,17,Chips,69.0
2016-01-01,Hanoi,4,Tay Ho Store,Beverages & Snacks,18,Cookies,36.0
2016-01-01,Hanoi,4,Tay Ho Store,Household & Personal Care,20,Soap,26.0
2016-01-01,Hanoi,4,Tay Ho Store,Household & Personal Care,21,Shampoo,17.0
2016-01-01,Hanoi,4,Tay Ho Store,Household & Personal Care,22,Toothpaste,28.0
2016-01-01,Hanoi,4,Tay Ho Store,Household & Personal Care,23,Laundry Detergent,15.0
2016-01-01,Hanoi,4,Tay Ho Store,Household & Personal Care,26,Trash Bags,16.0
2016-01-01,Hanoi,4,Tay Ho Store,Household & Personal Care,27,Dishwashing Liquid,13.0
2016-01-01,Hanoi,4,Tay Ho Store,Baby & Health,29,Diapers,26.0
2016-01-01,Hanoi,4,Tay Ho Store,Baby & Health,30,Baby Food,13.0
2016-01-01,Hanoi,4,Tay Ho Store,Baby & Health,31,Baby Wipes,20.0
2016-01-01,Hanoi,4,Tay Ho Store,Baby & Health,32,Pain Relievers,7.0
2016-01-01,Hanoi,4,Tay Ho Store,Baby & Health,33,Vitamins,10.0
2016-01-01,Hanoi,4,Tay Ho Store,Baby & Health,34,Cold & Flu Medicine,8.0
2016-01-01,Hanoi,4,Tay Ho Store,Baby & Health,35,First Aid Kit,6.0
2016-01-01,Hanoi,5,Long Bien Shop,Staples,1,Rice,19.0
2016-01-01,Hanoi,5,Long Bien Shop,Staples,2,Noodles,11.0
2016-01-01,Hanoi,5,Long Bien Shop,Staples,3,Bread,22.0
2016-01-01,Hanoi,5,Long Bien Shop,Staples,4,Flour,11.0
2016-01-01,Hanoi,5,Long Bien Shop,Staples,5,Cooking Oil,14.0
2016-01-01,Hanoi,5,Long Bien Shop,Dairy & Frozen,7,Milk,35.0
2016-01-01,Hanoi,5,Long Bien Shop,Dairy & Frozen,8,Cheese,12.0
2016-01-01,Hanoi,5,Long Bien Shop,Dairy & Frozen,9,Yogurt,20.0
2016-01-01,Hanoi,5,Long Bien Shop,Dairy & Frozen,10,Ice Cream,29.0
2016-01-01,Hanoi,5,Long Bien Shop,Dairy & Frozen,11,Frozen Vegetables,8.0
2016-01-01,Hanoi,5,Long Bien Shop,Beverages & Snacks,12,Soda,49.0
2016-01-01,Hanoi,5,Long Bien Shop,Beverages & Snacks,13,Juice,39.0
2016-01-01,Hanoi,5,Long Bien Shop,Beverages & Snacks,16,Tea,20.0
2016-01-01,Hanoi,5,Long Bien Shop,Beverages & Snacks,17,Chips,46.0
2016-01-01,Hanoi,5,Long Bien Shop,Beverages & Snacks,19,Chocolate,36.0
2016-01-01,Hanoi,5,Long Bien Shop,Household & Personal Care,20,Soap,30.0
2016-01-01,Hanoi,5,Long Bien Shop,Household & Personal Care,21,Shampoo,19.0
2016-01-01,Hanoi,5,Long Bien Shop,Household & Personal Care,22,Toothpaste,32.0
2016-01-01,Hanoi,5,Long Bien Shop,Household & Personal Care,24,Paper Towels,16.0
2016-01-01,Hanoi,5,Long Bien Shop,Household & Personal Care,25,Toilet Paper,24.0
2016-01-01,Hanoi,5,Long Bien Shop,Household & Personal Care,26,Trash Bags,13.0
2016-01-01,Hanoi,5,Long Bien Shop,Household & Personal Care,27,Dishwashing Liquid,13.0
2016-01-01,Hanoi,5,Long Bien Shop,Household & Personal Care,28,All-Purpose Cleaner,12.0
2016-01-01,Hanoi,5,Long Bien Shop,Baby & Health,29,Diapers,46.0
2016-01-01,Hanoi,5,Long Bien Shop,Baby & Health,32,Pain Relievers,10.0
2016-01-01,Hanoi,5,Long Bien Shop,Baby & Health,33,Vitamins,13.0
2016-01-01,Hanoi,5,Long Bien Shop,Baby & Health,34,Cold & Flu Medicine,13.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Staples,1,Rice,18.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Staples,2,Noodles,20.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Staples,3,Bread,26.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Staples,4,Flour,10.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Staples,5,Cooking Oil,11.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Staples,6,Sugar,9.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,7,Milk,47.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,8,Cheese,23.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,9,Yogurt,27.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,10,Ice Cream,36.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Dairy & Frozen,11,Frozen Vegetables,10.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,13,Juice,9.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,15,Coffee,21.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,16,Tea,17.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,17,Chips,30.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,18,Cookies,54.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Beverages & Snacks,19,Chocolate,37.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,20,Soap,33.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,21,Shampoo,16.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,22,Toothpaste,24.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,23,Laundry Detergent,25.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,25,Toilet Paper,18.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Household & Personal Care,27,Dishwashing Liquid,16.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Baby & Health,29,Diapers,43.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Baby & Health,30,Baby Food,14.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Baby & Health,32,Pain Relievers,12.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Baby & Health,34,Cold & Flu Medicine,11.0
2016-01-01,Ho Chi Minh City,6,District 1 Market,Baby & Health,35,First Aid Kit,7.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Staples,3,Bread,20.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Staples,5,Cooking Oil,13.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Staples,6,Sugar,11.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,8,Cheese,8.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,9,Yogurt,26.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,10,Ice Cream,41.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Dairy & Frozen,11,Frozen Vegetables,13.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,12,Soda,66.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,13,Juice,26.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,14,Water,52.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,15,Coffee,34.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,16,Tea,20.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,17,Chips,53.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,18,Cookies,48.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Beverages & Snacks,19,Chocolate,34.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,20,Soap,21.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,21,Shampoo,19.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,25,Toilet Paper,21.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,26,Trash Bags,13.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,27,Dishwashing Liquid,7.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Household & Personal Care,28,All-Purpose Cleaner,14.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Baby & Health,29,Diapers,20.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Baby & Health,30,Baby Food,18.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Baby & Health,31,Baby Wipes,31.0
2016-01-01,Ho Chi Minh City,7,Ben Thanh Store,Baby & Health,32,Pain Relievers,16.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Staples,1,Rice,15.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Staples,2,Noodles,22.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Staples,3,Bread,41.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Staples,4,Flour,9.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Staples,6,Sugar,9.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Dairy & Frozen,7,Milk,49.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Dairy & Frozen,8,Cheese,21.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Dairy & Frozen,9,Yogurt,44.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Dairy & Frozen,10,Ice Cream,7.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,12,Soda,51.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,13,Juice,21.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,14,Water,92.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,16,Tea,22.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Beverages & Snacks,18,Cookies,41.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,20,Soap,32.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,21,Shampoo,27.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,22,Toothpaste,30.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,23,Laundry Detergent,16.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,24,Paper Towels,16.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,25,Toilet Paper,22.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Household & Personal Care,27,Dishwashing Liquid,19.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,29,Diapers,29.422967292625295
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,30,Baby Food,25.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,31,Baby Wipes,32.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,33,Vitamins,14.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,34,Cold & Flu Medicine,18.0
2016-01-01,Ho Chi Minh City,8,Saigon Supermarket,Baby & Health,35,First Aid Kit,8.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Staples,1,Rice,17.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Staples,2,Noodles,18.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Staples,5,Cooking Oil,15.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Staples,6,Sugar,11.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,7,Milk,57.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,8,Cheese,17.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,9,Yogurt,33.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,10,Ice Cream,43.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Dairy & Frozen,11,Frozen Vegetables,26.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,12,Soda,50.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,13,Juice,56.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,14,Water,85.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,15,Coffee,28.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,16,Tea,19.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,18,Cookies,27.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Beverages & Snacks,19,Chocolate,35.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,20,Soap,25.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,21,Shampoo,32.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,22,Toothpaste,28.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,23,Laundry Detergent,17.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,26,Trash Bags,16.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Household & Personal Care,27,Dishwashing Liquid,21.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Baby & Health,31,Baby Wipes,32.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Baby & Health,32,Pain Relievers,15.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Baby & Health,33,Vitamins,13.0
2016-01-01,Ho Chi Minh City,9,Phu Nhuan Shop,Baby & Health,34,Cold & Flu Medicine,19.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Staples,1,Rice,17.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Staples,2,Noodles,9.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Staples,3,Bread,10.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Staples,5,Cooking Oil,6.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Staples,6,Sugar,5.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Dairy & Frozen,7,Milk,21.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Dairy & Frozen,9,Yogurt,25.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Dairy & Frozen,10,Ice Cream,8.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,12,Soda,14.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,13,Juice,26.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,14,Water,39.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,15,Coffee,20.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Beverages & Snacks,18,Cookies,19.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,20,Soap,10.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,21,Shampoo,10.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,24,Paper Towels,15.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,25,Toilet Paper,17.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,26,Trash Bags,6.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,27,Dishwashing Liquid,8.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Household & Personal Care,28,All-Purpose Cleaner,5.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,29,Diapers,19.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,30,Baby Food,11.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,31,Baby Wipes,16.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,32,Pain Relievers,9.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,33,Vitamins,6.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,34,Cold & Flu Medicine,5.0
2016-01-01,Ho Chi Minh City,10,Binh Thanh Market,Baby & Health,35,First Aid Kit,3.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Staples,1,Rice,15.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Staples,2,Noodles,17.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Staples,3,Bread,25.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Staples,4,Flour,9.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Staples,5,Cooking Oil,11.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Staples,6,Sugar,7.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,7,Milk,30.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,8,Cheese,15.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,9,Yogurt,19.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,10,Ice Cream,10.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Dairy & Frozen,11,Frozen Vegetables,8.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,13,Juice,11.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,14,Water,54.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,16,Tea,17.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,17,Chips,28.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Beverages & Snacks,18,Cookies,34.0
2016-01-02,Hanoi,1,Hoan Kiem Market,Household & Personal Care,20,Soap,21.0
